Date,low,high,open,close,vol,polarity,subjectivity,AVGprice,polNorm
7/30/17,2500,2740,2700.2,2724,8460.2,0,0,2620,0.5
7/31/17,2700,2900,2724,2856.9,11462.2,0.06,0.485,2800,0.53
8/1/17,2676,2925,2856.9,2732.6,9773,0,0,2800.5,0.5
8/2/17,2650,2758.1,2731.6,2699.9,8422.3,0,0,2704.05,0.5
8/3/17,2699.9,2799,2699.9,2787,7426,0,0,2749.45,0.5
8/4/17,2760,2877.8,2787,2857.3,7715,0,0,2818.9,0.5
8/5/17,2857.3,3335,2857.3,3243.5,21614.6,0,0,3096.15,0.5
8/6/17,3150,3278.4,3243.5,3222.2,8666.2,0,0,3214.2,0.5
8/7/17,3190,3416,3222.2,3398.2,11325.4,0,0,3303,0.5
8/8/17,3349.9,3489,3398.2,3422.4,16014,0,0,3419.45,0.5
8/9/17,3232.6,3428.3,3423.3,3342.8,13076.1,0,0,3330.45,0.5
8/10/17,3317,3448,3342.8,3445,9348.4,0,0,3382.5,0.5
8/11/17,3416.9,3725,3445,3656.2,15315.8,0,0,3570.95,0.5
8/12/17,3622.9,3974,3656.1,3874,18972.1,0,0,3798.45,0.5
8/13/17,3850,4200,3874,4060.5,23522.1,0,0,4025,0.5
8/14/17,3985,4328,4060.5,4320.6,20060,0.089072894,0.413143631,4156.5,0.544536447
8/15/17,3807.1,4434.4,4320.5,4159.9,32018.2,0,0,4120.75,0.5
8/16/17,3928.8,4385.5,4159.9,4370,17969.6,0,0,4157.15,0.5
8/17/17,4180,4469,4370,4280,19980.9,0,0,4324.5,0.5
8/18/17,3960.5,4350,4280,4101.7,20823.1,0,0,4155.25,0.5
8/19/17,4000,4186.1,4101.7,4157.4,10502.7,0,0,4093.05,0.5
8/20/17,4044.5,4190.2,4157.4,4051,8331.9,0,0,4117.35,0.5
8/21/17,3950.9,4090,4051,4002,12417.7,0.01147619,0.459952381,4020.45,0.505738095
8/22/17,3583.5,4145,4002,4092,21922.5,0,0.1,3864.25,0.5
8/23/17,4058.3,4247.9,4092,4143.5,11746,-0.059375,0.54375,4153.1,0.4703125
8/24/17,4112.8,4350,4142.5,4312,10248,0,0,4231.4,0.5
8/25/17,4284,4453.9,4312,4360,10918.8,0.122335923,0.536804267,4368.95,0.561167962
8/26/17,4260,4374.4,4360,4344.3,6146.5,0,0,4317.2,0.5
8/27/17,4309.9,4392,4344.3,4340.1,7041.3,0,0.05,4350.95,0.5
8/28/17,4200,4396,4343.5,4385,10452.6,0,0,4298,0.5
8/29/17,4350,4656.8,4385,4599,14510,0,0,4503.4,0.5
8/30/17,4500.6,4635.2,4599,4582,10383.4,0.066738591,0.597212302,4567.9,0.533369296
8/31/17,4580.8,4769,4582,4743.9,13628.5,0,0,4674.9,0.5
9/1/17,4706,4948,4743.9,4948,16762.8,0,0,4827,0.5
9/2/17,4500,4980,4948,4650,19577.2,0,0,4740,0.5
9/3/17,4524,4750,4642.4,4626,11569.4,0,0,4637,0.5
9/4/17,4234.2,4628,4626,4498.2,20518.9,0,0,4431.1,0.5
9/5/17,4242.4,4515,4498.5,4432.5,17315.4,0,0,4378.7,0.5
9/6/17,4431,4692,4432.5,4616.2,16174.3,0,0,4561.5,0.5
9/7/17,4475,4665.4,4616.2,4624.2,8455,0,0,4570.2,0.5
9/8/17,4140,4680,4624.2,4350,22102.7,0,0,4410,0.5
9/9/17,4180,4450,4350,4334.4,10073.9,0.375,0.7,4315,0.6875
9/10/17,4139,4350,4334.4,4251.4,10078.7,0,0,4244.5,0.5
9/11/17,4111.1,4365,4251.4,4210.7,9068.3,0,0,4238.05,0.5
9/12/17,4080,4375.4,4210.7,4164.5,12373.4,0,0,4227.7,0.5
9/13/17,3726,4174.5,4164.5,3855.3,22842.5,-0.091666667,0.3,3950.25,0.454166667
9/14/17,3230,3923,3855.6,3250.4,36363.9,-0.203125,0.453125,3576.5,0.3984375
9/15/17,2975,3894.5,3250,3740,54488.5,0,0,3434.75,0.5
9/16/17,3600,4043,3740,3726.5,19031.7,0,0,3821.5,0.5
9/17/17,3475.6,3841,3726.5,3720,11718.9,0,0,3658.3,0.5
9/18/17,3717.6,4130,3720,4100,16906.7,0.112121212,0.28040404,3923.8,0.556060606
9/19/17,3850.4,4125.2,4100,3910.1,13781.2,0,0,3987.8,0.5
9/20/17,3850,4044,3910.1,3872.1,9910.4,0,0,3947,0.5
9/21/17,3571,3903.6,3872.1,3617.5,14978.5,0,0,3737.3,0.5
9/22/17,3509.8,3767.8,3617.5,3619,12649,0,0,3638.8,0.5
9/23/17,3580,3818.9,3619,3787.3,6595.9,0,0,3699.45,0.5
9/24/17,3630,3789.4,3787.3,3669,4692.8,0,0,3709.7,0.5
9/25/17,3669,3969.4,3669,3919.8,9583.7,0.1,0.1,3819.2,0.55
9/26/17,3854.3,3960,3920,3885.1,5893.2,0,0,3907.15,0.5
9/27/17,3880.4,4228.4,3885.1,4200,12072.7,0.5,0.9,4054.4,0.75
9/28/17,4122,4270,4200,4189.4,7903.9,0,0,4196,0.5
9/29/17,4015.2,4213,4189.4,4157,10360.8,0,0,4114.1,0.5
9/30/17,4143.5,4356.3,4157,4339,6235.1,0,0,4249.9,0.5
10/1/17,4256.9,4397,4339,4394.8,5366.9,0,0,4326.95,0.5
10/2/17,4354.2,4470,4394.8,4392.7,8647.8,0,0,4412.1,0.5
10/3/17,4240,4420,4392.7,4308,10606.1,0,0,4330,0.5
10/4/17,4175.3,4344,4308,4214.8,6555.3,0,0,4259.65,0.5
10/5/17,4150,4365.2,4214.8,4320,6482.3,0,0,4257.6,0.5
10/6/17,4300,4407,4320,4363,6441.7,0,0,4353.5,0.5
10/7/17,4320,4449.4,4363,4425,4178.3,0,0,4384.7,0.5
10/8/17,4420,4612,4425,4603.5,7159.8,0,0,4516,0.5
10/9/17,4561,4875.4,4603.5,4769.6,14273.9,0,0,4718.2,0.5
10/10/17,4701.5,4925.6,4769.6,4750,13709.7,0,0,4813.55,0.5
10/11/17,4720.2,4870,4750,4815,7238.9,0,0,4795.1,0.5
10/12/17,4809.6,5440.9,4815,5440,20097.7,0,0,5125.25,0.5
10/13/17,5390,5867,5440,5624.8,26598,0,0,5628.5,0.5
10/14/17,5567.9,5839.8,5624.9,5819.1,8999.2,0,0,5703.85,0.5
10/15/17,5455.5,5849.8,5819.1,5693.7,11817.3,0,0,5652.65,0.5
10/16/17,5575.6,5785.3,5693.7,5754.9,8820.7,0,0,5680.45,0.5
10/17/17,5525,5770,5754.9,5594,9121.4,0,0,5647.5,0.5
10/18/17,5102,5600,5594,5574.4,17620.5,0,0,5351,0.5
10/19/17,5529.4,5750,5574,5704,8908.6,-0.006623932,0.536111111,5639.7,0.496688034
10/20/17,5630,6064,5704,5989.1,16709,0,0,5847,0.5
10/21/17,5868.3,6189.1,5989.1,6024.9,14614.7,0,0,6028.7,0.5
10/22/17,5756,6082.3,6024.8,6005,10770.4,0,0,5919.15,0.5
10/23/17,5651,6057,6005,5906,16446.8,0.034636243,0.513414903,5854,0.517318122
10/24/17,5462.2,5906,5906,5525.4,18281.5,0,0,5684.1,0.5
10/25/17,5376.7,5765,5525.4,5740,14136.6,0,0,5570.85,0.5
10/26/17,5701,6000,5740,5891.6,11850.8,0,0,5850.5,0.5
10/27/17,5708.8,5998,5891.6,5780,9337.8,0.092361111,0.524074074,5853.4,0.546180556
10/28/17,5715,5894,5780,5752,5453.8,0,0,5804.5,0.5
10/29/17,5728,6299,5752,6140,12509.9,0,0,6013.5,0.5
10/30/17,6028,6200,6140,6124.2,8341.5,0,0,6114,0.5
10/31/17,6096,6472.1,6124.2,6445,15024.5,0,0,6284.05,0.5
11/1/17,6363.6,6784,6445,6783.7,20571.6,0.034299841,0.435319435,6573.8,0.517149921
11/2/17,6759,7445,6783.7,7040,35889.4,0,0,7102,0.5
11/3/17,6955.9,7450,7040,7170,24759.3,0.027943723,0.580902402,7202.95,0.513971862
11/4/17,7011.1,7498,7170,7412.6,13668.9,0,0,7254.55,0.5
11/5/17,7310,7630,7412.4,7392,16505,0,0,7470,0.5
11/6/17,6900.7,7432.5,7392,6969.8,24287.5,0,0,7166.6,0.5
11/7/17,6968.5,7232.8,6969.8,7126.6,14505.8,0,0,7100.65,0.5
11/8/17,7031.7,7898,7129,7468,38184.6,0,0,7464.85,0.5
11/9/17,7079,7470,7468,7156,18059.4,0,0,7274.5,0.5
11/10/17,6426,7350,7156,6577.6,34072.9,0,0,6888,0.5
11/11/17,6201,6895,6577.6,6346.7,25651.3,0.218452381,0.336607143,6548,0.609226191
11/12/17,5511.1,6486,6346.6,5886.4,52487.4,0,0,5998.55,0.5
11/13/17,5850,6841.4,5886.4,6535.9,36435.5,0,0,6345.7,0.5
11/14/17,6450,6748,6535.9,6605,20256.4,0,0,6599,0.5
11/15/17,6605,7349,6605,7294,27878.8,0,0,6977,0.5
11/16/17,7130,7985.4,7294,7838.5,29352.8,0,0,7557.7,0.5
11/17/17,7536,7988.5,7838.5,7714.7,25045.7,0.125,0.535,7762.25,0.5625
11/18/17,7502,7848,7714.7,7777,14707.5,0,0,7675,0.5
11/19/17,7700,8098.6,7777,8031.8,14766,0,0,7899.3,0.5
11/20/17,7969,8293.2,8031.8,8256,15693.3,0,0,8131.1,0.5
11/21/17,7803,8375,8256,8109,31256.3,0,0,8089,0.5
11/22/17,8103.1,8299,8109,8250,13690.8,0,0,8201.05,0.5
11/23/17,8031.2,8275,8250,8031.2,11919.9,0,0,8153.1,0.5
11/24/17,7900,8324,8031.2,8215,14748.7,0,0,8112,0.5
11/25/17,8204,8795.5,8215,8795.5,16482.3,0.083333333,0.558854167,8499.75,0.541666667
11/26/17,8795.5,9596,8795.5,9401.1,28641.7,0,0,9195.75,0.5
11/27/17,9401,9795,9401.1,9768.7,25683.3,0,0,9598,0.5
11/28/17,9706,9990,9768.7,9949,18960.4,0,0,9848,0.5
11/29/17,8595.6,11485,9949,9936,70225,0,0,10040.3,0.5
11/30/17,9135.6,10850,9920.8,9903,42536.3,0,0,9992.8,0.5
12/1/17,9517,10937,9903,10869.8,33257.6,0,0,10227,0.5
12/2/17,10701,11100,10869.8,10930.2,20197,0,0,10900.5,0.5
12/3/17,10601,11891,10930.2,11290,31415.8,0,0,11246,0.5
